15,0
50,0
82,0
137,0
158,0
173,0
241,0
260,0
273,0
301,0
378,0
389,0
400,0
459,0
478,0
502,0
540,0
542,0
543,0
552,0
580,0
620,0
696,0
716,0
732,0
736,0
766,0
804,0
855,0
876,0
882,0
912,0
961,0
976,0
981,0
987,0
1014,0
1035,0
1072,0
1144,0
1170,0
1172,0
1177,0
1184,0
1187,0
1188,0
1208,0
1243,0
1376,0
1488,0
1495,0
1506,0
1513,0
1535,0
1555,0
1577,0
1593,0
1628,0
1678,0
1694,0
1765,0
1787,0
1805,0
1821,0
1830,0
1846,0
1895,0
1900,2
1976,0
1985,0
1999,0
2021,0
2028,0
2034,0
2042,0
2069,0
2081,0
2088,0
2163,0
2173,0
2187,0
2194,0
2202,0
2208,0
2274,0
2276,0
2335,0
2347,0
2364,0
2376,0
2393,0
2422,0
2447,0
2551,0
2619,0
2629,0
2673,0
2676,0
2683,0
2697,0
