37,2
40,2
113,0
136,0
165,0
212,0
218,0
260,0
338,0
356,0
363,0
425,0
430,2
444,2
490,2
493,2
524,2
526,2
576,2
605,2
613,2
628,2
661,2
669,2
746,2
768,2
787,2
855,2
906,0
995,0
998,0
1011,0
1022,0
1044,0
1071,0
1093,0
1132,0
1133,0
1157,0
1162,0
1168,0
1182,0
1203,0
1257,0
1299,0
1305,0
1306,0
1318,2
1357,2
1370,2
1375,2
1387,2
1392,2
1476,2
1491,2
1517,2
1550,2
1573,2
1580,2
1629,0
1654,0
1666,0
1673,0
1708,2
1780,2
1794,2
1805,0
1816,2
1822,2
1837,2
1856,2
1881,2
1901,2
1923,2
1978,2
2005,2
2007,2
2018,2
2052,2
2064,2
2124,2
2172,2
2210,0
2221,0
2257,2
2302,0
2303,0
2334,2
2345,2
2380,2
2383,2
2471,2
2493,0
2525,0
2566,2
2571,0
2595,0
2608,0
2648,0
2657,0
