29,0
38,0
56,0
77,2
163,0
234,0
239,0
248,2
252,2
255,2
259,2
262,2
293,0
316,0
320,0
348,0
374,2
483,0
526,2
575,0
583,0
607,0
623,2
642,0
682,0
753,0
763,0
822,0
832,0
850,0
860,2
880,0
897,0
898,0
941,0
963,0
980,0
1004,2
1028,2
1067,2
1106,2
1111,2
1140,2
1194,0
1211,0
1250,0
1282,0
1332,0
1351,0
1362,0
1366,0
1379,0
1391,0
1392,0
1397,0
1498,0
1499,0
1515,0
1563,0
1631,0
1632,0
1643,0
1656,0
1660,0
1739,0
1757,0
1768,0
1798,0
1921,0
1942,0
1946,0
1952,0
1960,0
1997,0
1998,0
2001,0
2062,2
2064,0
2111,0
2140,0
2181,0
2185,0
2186,0
2206,0
2312,0
2345,0
2377,0
2384,0
2394,0
2398,0
2431,0
2459,0
2464,0
2478,0
2535,0
2543,0
2556,0
2613,0
2641,0
2669,0
