53,0
55,0
79,0
86,0
98,0
129,0
145,0
187,2
189,2
198,2
249,2
283,2
307,2
317,2
326,0
333,0
334,0
355,0
365,0
367,0
393,0
399,0
515,0
615,2
642,0
657,2
664,2
689,2
703,2
721,2
731,2
753,2
761,2
772,2
783,2
834,0
866,0
880,0
881,0
896,0
917,0
985,0
1098,2
1155,2
1192,2
1204,2
1257,2
1262,2
1330,2
1349,2
1393,2
1425,0
1439,0
1454,0
1506,0
1540,0
1543,0
1570,0
1574,0
1579,0
1616,2
1661,2
1668,2
1756,0
1768,2
1773,2
1786,0
1823,0
1839,0
1862,2
1885,2
1887,2
1951,0
1966,0
1981,0
2017,0
2035,0
2037,0
2119,2
2130,2
2149,2
2219,2
2220,2
2233,2
2239,2
2286,0
2317,0
2403,2
2423,2
2425,2
2439,2
2453,2
2472,2
2499,2
2531,0
2533,0
2603,0
2620,0
2627,0
2635,0
