9,2
57,2
156,2
205,2
206,2
207,2
229,2
273,2
292,2
314,2
332,2
356,2
363,2
414,2
422,2
423,2
455,2
493,2
495,2
512,2
524,2
544,2
578,2
668,2
670,2
693,2
703,2
727,2
739,2
761,2
763,2
799,2
804,2
812,2
845,0
874,0
875,0
878,0
913,0
917,0
971,2
986,2
1010,2
1019,2
1027,2
1036,2
1173,0
1180,2
1270,2
1284,2
1288,2
1311,2
1320,2
1436,2
1477,2
1478,2
1503,2
1574,0
1579,2
1598,2
1634,0
1637,0
1644,2
1724,2
1744,2
1745,2
1757,0
1764,0
1806,2
1889,2
1986,2
2011,0
2016,0
2022,2
2053,2
2060,0
2068,0
2084,2
2118,2
2136,0
2155,2
2205,2
2206,2
2232,0
2241,0
2247,0
2296,2
2330,2
2375,2
2425,2
2432,2
2470,2
2476,2
2505,2
2510,2
2566,0
2609,2
2626,2
2655,2
2670,2
