77,0
78,0
82,0
101,0
114,0
160,0
192,0
230,0
266,0
288,0
300,0
317,0
368,0
453,0
460,0
493,0
499,0
525,0
534,0
560,0
598,0
609,0
614,0
622,0
625,0
640,0
647,0
696,0
707,0
708,0
801,0
813,0
839,0
860,0
902,0
905,0
946,0
992,0
1067,0
1103,0
1145,0
1161,0
1176,0
1184,0
1238,0
1271,0
1295,0
1319,0
1320,0
1322,0
1334,0
1350,0
1351,0
1371,0
1407,0
1408,0
1438,0
1476,0
1485,0
1557,0
1562,0
1585,0
1606,0
1627,0
1646,0
1667,0
1680,0
1684,0
1765,0
1833,0
1835,0
1841,0
1886,0
1920,0
1924,0
1930,0
1947,0
1971,0
2009,0
2103,0
2149,2
2162,2
2174,0
2279,0
2320,0
2365,0
2389,0
2393,0
2405,0
2440,0
2442,0
2443,0
2465,0
2493,0
2507,0
2535,0
2600,0
2642,0
2645,0
2667,0
