15,0
24,0
29,0
39,0
44,0
108,0
150,0
169,0
186,0
204,0
205,0
216,0
238,0
239,0
268,0
311,0
342,0
356,0
371,0
472,0
502,0
516,0
564,0
573,2
655,0
712,0
715,0
752,0
763,0
768,0
771,0
776,0
779,0
793,0
811,0
822,0
859,0
909,0
911,0
938,0
943,0
1009,0
1015,0
1066,0
1095,0
1122,0
1159,0
1210,0
1213,0
1244,0
1250,0
1273,0
1332,0
1348,0
1371,0
1398,0
1412,0
1424,0
1439,0
1451,0
1452,0
1453,0
1491,0
1504,0
1524,0
1572,0
1614,0
1660,0
1670,0
1704,0
1768,0
1803,0
1858,0
1924,0
1925,0
1941,0
1981,0
2011,0
2035,2
2036,2
2101,0
2102,0
2142,0
2145,0
2157,0
2159,0
2196,0
2197,0
2220,0
2286,0
2353,0
2377,0
2398,0
2441,0
2505,0
2537,0
2551,0
2557,0
2585,0
2655,0
