8,2
16,2
33,2
44,2
57,2
101,0
125,0
150,0
153,0
197,0
213,0
228,2
258,0
277,0
278,0
292,0
326,2
332,2
349,2
386,0
396,0
443,0
449,0
465,0
512,0
515,0
532,0
612,0
640,0
649,0
651,0
681,0
700,0
750,0
788,0
800,0
801,0
821,0
832,0
863,2
906,0
915,0
929,0
953,0
969,2
985,0
1035,0
1100,0
1118,0
1128,0
1129,0
1183,0
1278,0
1382,0
1464,0
1484,0
1501,0
1503,0
1509,0
1520,0
1522,0
1543,0
1553,0
1608,0
1618,0
1695,2
1793,0
1818,0
1821,2
1861,0
1945,2
1966,2
2020,0
2042,0
2084,0
2099,2
2112,0
2117,0
2143,0
2145,2
2167,2
2169,0
2174,0
2241,0
2328,0
2378,0
2414,0
2433,0
2440,0
2461,0
2463,0
2478,0
2485,0
2495,0
2506,0
2517,0
2622,0
2668,0
2670,0
2698,0
