32,0
85,0
93,0
96,0
124,0
145,0
204,0
262,0
263,0
321,2
342,0
350,0
374,0
383,0
403,0
425,0
437,0
439,2
462,0
504,0
530,0
604,0
657,0
677,0
686,0
688,0
695,0
745,0
747,0
751,0
771,0
840,0
856,0
910,0
919,0
944,0
949,0
1027,0
1030,0
1059,0
1138,0
1184,0
1203,0
1267,0
1277,0
1310,0
1322,0
1345,0
1366,0
1433,0
1476,0
1477,0
1484,0
1533,0
1535,0
1580,0
1663,0
1707,0
1745,0
1768,0
1769,0
1770,2
1832,0
1835,0
1876,0
1887,0
1906,0
1915,0
2006,0
2028,0
2035,0
2037,0
2044,0
2045,0
2066,0
2103,0
2138,0
2144,0
2147,0
2160,0
2198,0
2199,0
2223,0
2243,0
2269,0
2292,0
2405,0
2445,0
2466,0
2472,0
2476,0
2509,0
2521,0
2565,0
2584,0
2585,0
2590,0
2591,0
2605,0
2620,0
